Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay,DateTimeUnix,_PAIR_ID,_DELTA_PAIRPRICE,_DELTA_TOTALASSETLOCKED,_DELTA_TOTALADALOCKED,_DELTA_DATETIME_SECONDS,_DELTA_DATETIME_MINUTES
HOSKY/ADA,0.3,0.0,950052957343.0,70463.85,48315.04,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,HOSKY/ADA_0.3,0.0,13345280572.0,-1000.8799999999901,901.0,15.016666666666667
MIN/ADA,0.3,0.316475,211606.68,66968.35,109940.64,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,MIN/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
FLICK/ADA,0.3,0.00585,9272442.0,54245.03,12532.69,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,FLICK/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
SUNDAE/ADA,0.05,0.657312,79326.19,52142.07,1000.5,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,SUNDAE/ADA_0.05,0.0,0.0,0.0,901.0,15.016666666666667
cNETA/ADA,0.3,0.096453,509078.0,49102.46,9517.83,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,cNETA/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
MELD/ADA,1.0,0.138095,326978.64,45154.43,2968.39,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,MELD/ADA_1.0,0.0,0.0,0.0,901.0,15.016666666666667
CNFT/ADA,0.3,0.01303,3367961.0,43885.98,2937.63,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,CNFT/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
DRIP/ADA,1.0,0.003252,10695738.39,34792.64,18347.34,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,DRIP/ADA_1.0,-4.199999999999994e-05,78000.0,-187.45999999999913,901.0,15.016666666666667
REVU/ADA,0.3,0.10925,307796.26,33626.89,5993.36,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,REVU/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
BDOGE/ADA,1.0,0.005296,5890578.0,31198.07,2827.84,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,BDOGE/ADA_1.0,0.0,0.0,0.0,901.0,15.016666666666667
unsi…en/ADA,1.0,39.647952,738.0,29260.18,6857.46,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,unsi…en/ADA_1.0,0.0,0.0,0.0,901.0,15.016666666666667
QUID/ADA,0.3,0.017688,1646237.0,29119.34,7255.07,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,QUID/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
MONET/ADA,0.3,0.000849,33536280.84,28481.08,478.39,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,MONET/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
RAG/ADA,1.0,0.00075,27864987.0,20911.59,60.6,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,RAG/ADA_1.0,0.0,0.0,0.0,901.0,15.016666666666667
HOSKY/ADA,0.05,0.0,280946566944.0,20810.26,678.24,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,HOSKY/ADA_0.05,0.0,0.0,0.0,901.0,15.016666666666667
MINt/ADA,0.05,0.1049,188738.99,19798.74,1640.11,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,MINt/ADA_0.05,0.0,0.0,0.0,901.0,15.016666666666667
XDIA…ND/ADA,1.0,26.585731,736.0,19567.09,4601.19,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,XDIA…ND/ADA_1.0,0.0,0.0,0.0,901.0,15.016666666666667
MIN/ADA,0.05,0.337089,56851.04,19163.89,0.0,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,MIN/ADA_0.05,0.0,0.0,0.0,901.0,15.016666666666667
GOKEY/ADA,0.3,0.016843,1119227.0,18851.63,973.66,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,GOKEY/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
SKULL/ADA,1.0,0.16711,103267.0,17256.98,2264.85,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,SKULL/ADA_1.0,0.0,-48614.0,-8123.91,901.0,15.016666666666667
CDX/ADA,1.0,0.43638,39493.0,17233.96,5217.53,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,CDX/ADA_1.0,0.0,0.0,0.0,901.0,15.016666666666667
cMETA/ADA,0.3,0.039887,427625.0,17057.01,565.68,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,cMETA/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
DANA/ADA,0.3,2.188129,6532.08,14293.05,0.0,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,DANA/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
CARGO/ADA,0.3,0.325149,40505.11,13170.21,2344.3,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,CARGO/ADA_0.3,0.003834000000000004,-240.59999999999854,78.0,901.0,15.016666666666667
MEOW/ADA,0.3,0.0,15413652135.0,13149.18,3798.9,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,MEOW/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
KIDZ/ADA,0.3,0.000352,34677850.0,12215.1,4365.49,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,KIDZ/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
Card…rm/ADA,0.3,0.109176,97815.0,10679.11,50.65,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,Card…rm/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
WMT/ADA,1.0,0.768512,13645.0,10486.36,0.0,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,WMT/ADA_1.0,0.0,0.0,0.0,901.0,15.016666666666667
cbTHC/ADA,0.3,0.046783,201383.13,9421.46,0.0,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,cbTHC/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
DRIP/ADA,0.3,0.003002,2967611.61,8909.56,0.0,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,DRIP/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
LQ/ADA,1.0,100.801593,87.9,8860.54,0.0,2022-02-15 04:15:40.490892,2022-02-15,04:15:40,255,1644909340,LQ/ADA_1.0,0.0,0.0,0.0,901.0,15.016666666666667
SUNDAE/ADA,0.3,0.72818,25607990.18,18647231.11,1518093.3,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,SUNDAE/ADA_0.3,7.900000000005125e-05,-11.929999999701977,1994.1699999980628,899.0,14.983333333333333
LQ/ADA,0.3,106.333254,148967.89,15840241.02,1766288.76,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,LQ/ADA_0.3,0.023967999999996437,-16.75,1789.309999998659,899.0,14.983333333333333
WMT/ADA,0.3,0.815903,13590454.51,11088497.01,1209565.11,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,WMT/ADA_0.3,0.0004899999999999904,-3034.7900000009686,4180.640000000596,899.0,14.983333333333333
MELD/ADA,0.3,0.136054,9918132.39,1349405.41,420274.97,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,MELD/ADA_0.3,-0.0020459999999999923,73887.24000000022,-10085.719999999972,899.0,14.983333333333333
PAVIA/ADA,0.3,0.105221,10743747.0,1130472.92,183275.73,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,PAVIA/ADA_0.3,-9.200000000000874e-05,4728.0,-496.0800000000745,899.0,14.983333333333333
XRAY/ADA,0.3,0.162581,6551757.0,1065195.93,44336.39,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,XRAY/ADA_0.3,0.0,-767.0,-124.71999999997206,899.0,14.983333333333333
ADAX/ADA,0.3,0.328673,2558107.0,840782.39,123406.81,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,ADAX/ADA_0.3,0.00036799999999997945,-1433.0,472.1600000000326,899.0,14.983333333333333
AADA/ADA,0.3,2.070135,375585.61,777513.23,135381.52,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,AADA/ADA_0.3,0.00440700000000005,-399.5,829.890000000014,899.0,14.983333333333333
VYFI/ADA,0.3,1.635599,328065.48,536583.57,115136.32,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,VYFI/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
MILK/ADA,0.3,6.797356,49389.0,335714.63,195033.86,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,MILK/ADA_0.3,0.03419099999999986,-124.0,850.0,899.0,14.983333333333333
CLAP/ADA,0.3,0.034891,5615466.78,195933.25,23962.57,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,CLAP/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
MINt/ADA,0.3,0.110388,1735138.52,191539.87,70249.32,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,MINt/ADA_0.3,0.00044600000000000195,-3510.0200000000186,387.8399999999965,899.0,14.983333333333333
CHRLZ/ADA,0.3,0.0,6833210893310.0,154634.6,1365.85,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,CHRLZ/ADA_0.3,0.0,1537885588.0,-339.1499999999942,899.0,14.983333333333333
DANA/ADA,0.05,2.139139,69465.88,148597.19,70962.47,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,DANA/ADA_0.05,-0.026936999999999767,433.63000000000466,-931.9599999999919,899.0,14.983333333333333
WMT/ADA,0.05,0.812871,178387.48,145006.11,2799.33,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,WMT/ADA_0.05,0.0,0.0,0.0,899.0,14.983333333333333
RAVE/ADA,1.0,0.00555,21158946.0,117439.46,5590.22,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,RAVE/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
ASHIB/ADA,1.0,3.5e-05,3163750745.82,110970.84,1763.76,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,ASHIB/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
BISON/ADA,0.3,0.0,97088145896934.0,97845.18,1981.87,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,BISON/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
FIRE/ADA,0.3,0.033099,2700651.0,89390.59,7295.44,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,FIRE/ADA_0.3,0.00024400000000000116,-10001.0,330.7899999999936,899.0,14.983333333333333
HOSKY/ADA,0.3,0.0,950058957343.0,70464.29,48315.04,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,HOSKY/ADA_0.3,0.0,6000000.0,0.4399999999877764,899.0,14.983333333333333
MIN/ADA,0.3,0.33556,205509.97,68961.03,111939.3,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,MIN/ADA_0.3,0.01908500000000002,-6096.709999999992,1992.679999999993,899.0,14.983333333333333
FLICK/ADA,0.3,0.00585,9272442.0,54245.03,12532.69,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,FLICK/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
SUNDAE/ADA,0.05,0.657312,82155.73,54001.96,1000.5,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,SUNDAE/ADA_0.05,0.0,2829.5399999999936,1859.8899999999994,899.0,14.983333333333333
cNETA/ADA,0.3,0.096434,509128.0,49097.65,9522.64,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,cNETA/ADA_0.3,-1.8999999999991246e-05,50.0,-4.809999999997672,899.0,14.983333333333333
MELD/ADA,1.0,0.138095,326978.64,45154.43,2968.39,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,MELD/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
CNFT/ADA,0.3,0.01303,3367961.0,43885.98,2937.63,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,CNFT/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
DRIP/ADA,1.0,0.003241,10714738.39,34731.56,18408.42,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,DRIP/ADA_1.0,-1.1000000000000159e-05,19000.0,-61.080000000001746,899.0,14.983333333333333
REVU/ADA,0.3,0.10579,312796.26,33090.96,5993.36,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,REVU/ADA_0.3,-0.0034600000000000047,5000.0,-535.9300000000003,899.0,14.983333333333333
BDOGE/ADA,1.0,0.005296,5890578.0,31198.07,2827.84,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,BDOGE/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
unsi…en/ADA,1.0,41.945935,718.0,30117.18,7723.02,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,unsi…en/ADA_1.0,2.297983000000002,-20.0,857.0,899.0,14.983333333333333
QUID/ADA,0.3,0.017688,1646237.0,29119.34,7255.07,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,QUID/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
MONET/ADA,0.3,0.000849,33536280.84,28481.08,478.39,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,MONET/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
RAG/ADA,1.0,0.00075,27864987.0,20911.59,60.6,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,RAG/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
HOSKY/ADA,0.05,0.0,280946566944.0,20810.26,678.24,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,HOSKY/ADA_0.05,0.0,0.0,0.0,899.0,14.983333333333333
MINt/ADA,0.05,0.1049,188738.99,19798.74,1640.11,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,MINt/ADA_0.05,0.0,0.0,0.0,899.0,14.983333333333333
XDIA…ND/ADA,1.0,26.585731,736.0,19567.09,4601.19,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,XDIA…ND/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
MIN/ADA,0.05,0.337089,56851.04,19163.89,0.0,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,MIN/ADA_0.05,0.0,0.0,0.0,899.0,14.983333333333333
GOKEY/ADA,0.3,0.016843,1119227.0,18851.63,973.66,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,GOKEY/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
SKULL/ADA,1.0,0.16711,103267.0,17256.98,2264.85,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,SKULL/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
CDX/ADA,1.0,0.43638,39493.0,17233.96,5217.53,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,CDX/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
cMETA/ADA,0.3,0.039887,427625.0,17057.01,565.68,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,cMETA/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
DANA/ADA,0.3,2.188129,6532.08,14293.05,0.0,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,DANA/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
MEOW/ADA,0.3,0.0,15413652135.0,13149.18,3798.9,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,MEOW/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
CARGO/ADA,0.3,0.309692,41505.11,12853.82,2813.24,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,CARGO/ADA_0.3,-0.015456999999999999,1000.0,-316.3899999999994,899.0,14.983333333333333
KIDZ/ADA,0.3,0.000352,34677850.0,12215.1,4365.49,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,KIDZ/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
Card…rm/ADA,0.3,0.109176,97815.0,10679.11,50.65,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,Card…rm/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
WMT/ADA,1.0,0.768512,13645.0,10486.36,0.0,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,WMT/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
cbTHC/ADA,0.3,0.046783,201383.13,9421.46,0.0,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,cbTHC/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
LQ/ADA,1.0,100.801593,87.9,8860.54,0.0,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,LQ/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
DRIP/ADA,0.3,0.003002,2945846.44,8844.21,0.0,2022-02-15 04:30:39.751865,2022-02-15,04:30:39,270,1644910239,DRIP/ADA_0.3,0.0,-21765.169999999925,-65.35000000000036,899.0,14.983333333333333
SUNDAE/ADA,0.3,0.72829,25609015.83,18650814.62,1518609.05,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,SUNDAE/ADA_0.3,0.00010999999999994348,1025.6499999985099,3583.510000001639,899.0,14.983333333333333
LQ/ADA,0.3,106.323625,148993.42,15841521.34,1768571.42,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,LQ/ADA_0.3,-0.009628999999989674,25.529999999998836,1280.320000000298,899.0,14.983333333333333
WMT/ADA,0.3,0.816012,13377256.2,10916011.85,1210312.35,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,WMT/ADA_0.3,0.00010899999999991472,-213198.31000000052,-172485.16000000015,899.0,14.983333333333333
MELD/ADA,0.3,0.13452,9975335.36,1341883.09,429835.58,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,MELD/ADA_0.3,-0.0015340000000000076,57202.96999999881,-7522.319999999832,899.0,14.983333333333333
PAVIA/ADA,0.3,0.105966,10705972.0,1134473.78,187288.6,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,PAVIA/ADA_0.3,0.0007450000000000095,-37775.0,4000.8600000001024,899.0,14.983333333333333
XRAY/ADA,0.3,0.162543,6552524.0,1065071.62,44460.7,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,XRAY/ADA_0.3,-3.800000000001025e-05,767.0,-124.30999999982305,899.0,14.983333333333333
ADAX/ADA,0.3,0.330236,2552055.0,842782.39,125412.81,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,ADAX/ADA_0.3,0.001562999999999981,-6052.0,2000.0,899.0,14.983333333333333
AADA/ADA,0.3,2.070135,375585.61,777513.23,135381.52,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,AADA/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
VYFI/ADA,0.3,1.635599,328065.48,536583.57,115136.32,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,VYFI/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
MILK/ADA,0.3,6.79351,49403.0,335619.78,195067.73,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,MILK/ADA_0.3,-0.00384599999999935,14.0,-94.84999999997672,899.0,14.983333333333333
CLAP/ADA,0.3,0.034835,5619963.82,195776.94,24118.88,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,CLAP/ADA_0.3,-5.6000000000000494e-05,4497.040000000037,-156.30999999999767,899.0,14.983333333333333
MINt/ADA,0.3,0.110193,1736720.25,191375.3,73564.89,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,MINt/ADA_0.3,-0.00019500000000000073,1581.7299999999814,-164.57000000000698,899.0,14.983333333333333
CHRLZ/ADA,0.3,0.0,6833210893310.0,154634.6,1365.85,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,CHRLZ/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
DANA/ADA,0.05,2.127488,69655.88,148192.06,71367.59,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,DANA/ADA_0.05,-0.011651000000000078,190.0,-405.13000000000466,899.0,14.983333333333333
WMT/ADA,0.05,0.812871,178387.48,145006.11,2799.33,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,WMT/ADA_0.05,0.0,0.0,0.0,899.0,14.983333333333333
RAVE/ADA,1.0,0.005501,21253149.0,116924.1,6105.58,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,RAVE/ADA_1.0,-4.900000000000043e-05,94203.0,-515.3600000000006,899.0,14.983333333333333
ASHIB/ADA,1.0,3.5e-05,3163750745.82,110970.84,1763.76,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,ASHIB/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
BISON/ADA,0.3,0.0,97088145896934.0,97845.18,1981.87,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,BISON/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
FIRE/ADA,0.3,0.033099,2700651.0,89390.59,7295.44,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,FIRE/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
HOSKY/ADA,0.3,0.0,950058957343.0,70464.29,48315.04,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,HOSKY/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
MIN/ADA,0.3,0.328746,207632.02,68258.32,112642.0,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,MIN/ADA_0.3,-0.006814000000000042,2122.0499999999884,-702.7099999999919,899.0,14.983333333333333
FLICK/ADA,0.3,0.005914,9221596.0,54545.03,12833.59,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,FLICK/ADA_0.3,6.399999999999982e-05,-50846.0,300.0,899.0,14.983333333333333
SUNDAE/ADA,0.05,0.657312,82086.83,53956.67,1000.5,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,SUNDAE/ADA_0.05,0.0,-68.89999999999418,-45.29000000000087,899.0,14.983333333333333
cNETA/ADA,0.3,0.096434,509128.0,49097.65,9522.64,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,cNETA/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
MELD/ADA,1.0,0.138095,326978.64,45154.43,2968.39,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,MELD/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
CNFT/ADA,0.3,0.01303,3367961.0,43885.98,2937.63,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,CNFT/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
DRIP/ADA,1.0,0.003234,10726793.01,34694.35,18590.72,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,DRIP/ADA_1.0,-7.000000000000062e-06,12054.61999999918,-37.20999999999913,899.0,14.983333333333333
REVU/ADA,0.3,0.10579,312796.26,33090.96,5993.36,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,REVU/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
BDOGE/ADA,1.0,0.005296,5890578.0,31198.07,2827.84,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,BDOGE/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
unsi…en/ADA,1.0,41.945935,718.0,30117.18,7723.02,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,unsi…en/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
QUID/ADA,0.3,0.017688,1646237.0,29119.34,7255.07,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,QUID/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
MONET/ADA,0.3,0.000849,33536280.84,28481.08,478.39,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,MONET/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
RAG/ADA,1.0,0.00075,27864987.0,20911.59,60.6,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,RAG/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
HOSKY/ADA,0.05,0.0,280946566944.0,20810.26,678.24,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,HOSKY/ADA_0.05,0.0,0.0,0.0,899.0,14.983333333333333
MINt/ADA,0.05,0.1049,188738.99,19798.74,1640.11,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,MINt/ADA_0.05,0.0,0.0,0.0,899.0,14.983333333333333
XDIA…ND/ADA,1.0,26.585731,736.0,19567.09,4601.19,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,XDIA…ND/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
MIN/ADA,0.05,0.337089,56851.04,19163.89,0.0,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,MIN/ADA_0.05,0.0,0.0,0.0,899.0,14.983333333333333
GOKEY/ADA,0.3,0.016843,1119227.0,18851.63,973.66,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,GOKEY/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
SKULL/ADA,1.0,0.16711,103267.0,17256.98,2264.85,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,SKULL/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
CDX/ADA,1.0,0.43638,39493.0,17233.96,5217.53,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,CDX/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
cMETA/ADA,0.3,0.039887,427625.0,17057.01,565.68,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,cMETA/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
DANA/ADA,0.3,2.188129,6532.08,14293.05,0.0,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,DANA/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
MEOW/ADA,0.3,0.0,15413652135.0,13149.18,3798.9,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,MEOW/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
CARGO/ADA,0.3,0.302374,42005.11,12701.27,2813.24,2022-02-15 04:45:39.607766,2022-02-15,04:45:39,285,1644911139,CARGO/ADA_0.3,-0.007318000000000047,500.0,-152.54999999999927,899.0,14.983333333333333
